Price,Close,High,Low,Open,Volume
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR
Date,,,,,
2025-04-01,84.68000030517578,85.27999877929688,81.81999969482422,83.88999938964844,78980700
2025-04-02,87.44999694824219,88.40499877929688,82.30000305175781,82.4000015258789,96563100
2025-04-03,83.5999984741211,85.68000030517578,81.01000213623047,81.25,93878200
2025-04-04,74.01000213623047,80.9800033569336,71.93000030517578,80.06999969482422,147323200
2025-04-07,77.83999633789062,81.80000305175781,66.12000274658203,66.6500015258789,169083700
2025-04-08,77.31999969482422,86.11399841308594,75.22000122070312,83.29000091552734,135345600
2025-04-09,92.01000213623047,93.33000183105469,77.2699966430664,78.19000244140625,187244300
2025-04-10,88.58999633789062,90.77999877929688,84.13999938964844,88.4000015258789,124448200
2025-04-11,88.55000305175781,89.55000305175781,85.47000122070312,87.9800033569336,95130700
2025-04-14,92.62000274658203,97.33000183105469,91.45999908447266,95.80000305175781,122836900
2025-04-15,98.4000015258789,98.98999786376953,93.05000305175781,93.52999877929688,118457700
2025-04-16,92.70999908447266,97.30000305175781,89.62000274658203,96.27999877929688,121997600
2025-04-17,93.77999877929688,95.11000061035156,92.2699966430664,94.70999908447266,83991800
2025-04-21,90.80000305175781,96.4749984741211,89.30999755859375,92.83999633789062,83831100
2025-04-22,93.98999786376953,96.33999633789062,91.3499984741211,93.01499938964844,91185400
2025-04-23,100.81999969482422,103.76000213623047,97.83000183105469,98.86000061035156,112909500
2025-04-24,107.77999877929688,108.0,100.91000366210938,101.52999877929688,103190700
2025-04-25,112.77999877929688,112.87999725341797,106.55000305175781,108.05000305175781,103933800
2025-04-28,114.6500015258789,114.86000061035156,108.87000274658203,113.77999877929688,111082900
2025-04-29,116.08000183105469,117.2300033569336,113.23999786376953,113.9800033569336,79709000
2025-04-30,118.44000244140625,118.77999877929688,110.54000091552734,111.61000061035156,109461700
